user_id,n_communities,total_out_degree,out_ai_ml,out_web_frontend,out_mobile,out_cloud_devops,out_databases
22988473,2,2,1,0,0,0,1
10405582,2,2,0,0,1,0,1
6211297,2,2,0,1,0,0,1
14599909,2,2,0,1,0,1,0
10405672,2,2,1,0,0,1,0
14599984,2,2,0,1,1,0,0
2017163,2,2,0,1,1,0,0
6211518,2,2,0,0,1,0,1
2017407,2,2,0,0,1,0,1
6211734,2,2,0,1,1,0,0
10406039,2,2,0,0,1,0,1
6211787,2,2,0,1,1,0,0
2017540,2,2,0,1,0,1,0
6211972,2,2,0,1,1,0,0
2017734,2,2,0,1,1,0,0
2017848,2,2,1,0,0,0,1
6212220,2,2,0,1,0,0,1
2017970,2,2,0,1,0,0,1
10406605,2,2,0,1,1,0,0
6212436,2,2,0,1,0,0,1
6212466,2,2,0,1,1,0,0
6212514,2,2,0,1,1,0,0
6212563,2,2,1,1,0,0,0
2018357,2,2,0,0,0,1,1
10407012,2,2,0,1,0,1,0
10407128,2,2,1,0,0,1,0
14601434,2,2,0,1,0,1,0
10407157,2,2,0,1,0,1,0
2018569,2,2,0,1,0,0,1
2018578,2,2,0,1,0,0,1
18795820,2,2,0,0,0,1,1
2018687,2,2,0,1,1,0,0
6213143,2,2,0,1,0,1,0
18796107,2,2,1,0,1,0,0
10407564,2,2,1,0,0,1,0
22990510,2,2,1,1,0,0,0
2019010,2,2,0,0,1,1,0
6213384,2,2,0,1,1,0,0
6213416,2,2,0,1,1,0,0
22990701,2,2,0,0,0,1,1
18796401,2,2,0,1,0,0,1
18796414,2,2,0,1,1,0,0
2019310,2,2,0,0,1,0,1
2019431,2,2,0,1,0,0,1
2019441,2,2,0,1,1,0,0
2019530,2,2,0,1,0,1,0
10408166,2,2,1,0,0,0,1
2019586,2,2,1,1,0,0,0
2019601,2,2,0,0,0,1,1
2019612,2,2,0,1,1,0,0
2019633,2,2,0,1,1,0,0
2019648,2,2,0,0,1,1,0
2019696,2,2,0,1,1,0,0
2019705,2,2,0,1,1,0,0
2019736,2,2,0,1,0,0,1
6214060,2,2,0,1,0,0,1
6214065,2,2,0,0,1,1,0
2019797,2,2,0,1,1,0,0
10408634,2,2,0,1,0,0,1
2020090,2,2,0,1,1,0,0
2020093,2,2,0,0,0,1,1
2020178,2,2,0,1,1,0,0
10408810,2,2,0,0,0,1,1
6214513,2,2,0,0,1,0,1
10408877,2,2,0,1,1,0,0
18797515,2,2,0,1,1,0,0
18797597,2,2,1,1,0,0,0
2020551,2,2,0,1,1,0,0
10409177,2,2,0,0,0,1,1
10409206,2,2,0,1,1,0,0
6214920,2,2,0,1,0,0,1
22992255,2,2,0,1,0,0,1
2020781,2,2,0,1,1,0,0
14603712,2,2,0,1,0,1,0
2020886,2,2,0,0,0,1,1
10409573,2,2,1,0,0,0,1
2020993,2,2,0,1,0,0,1
6215298,2,2,0,1,1,0,0
22992525,2,2,0,1,0,1,0
2021089,2,2,0,0,1,1,0
2021091,2,2,0,1,0,0,1
2021100,2,2,0,1,0,1,0
10409735,2,2,0,1,1,0,0
2021141,2,2,0,0,0,1,1
2021201,2,2,0,0,1,0,1
2021308,2,2,0,1,0,0,1
6215636,2,2,0,1,0,1,0
6215744,2,2,0,1,0,0,1
2021461,2,2,0,1,0,1,0
2021472,2,2,0,0,0,1,1
14604485,2,2,0,1,0,0,1
10410225,2,2,0,1,0,1,0
6216091,2,2,0,1,0,1,0
2021823,2,2,0,0,0,1,1
2021829,2,2,0,1,1,0,0
2021899,2,2,0,1,1,0,0
6216284,2,2,0,1,1,0,0
6216356,2,2,0,1,1,0,0
2022141,2,2,0,1,0,0,1
2022145,2,2,0,1,0,0,1
6216456,2,2,0,1,1,0,0
2022347,2,2,0,0,0,1,1
2022350,2,2,0,1,1,0,0
6216657,2,2,0,0,1,0,1
6216694,2,2,1,1,0,0,0
2022426,2,2,0,1,1,0,0
14605395,2,2,0,1,0,1,0
2022484,2,2,0,0,1,1,0
6216954,2,2,1,0,0,0,1
10411275,2,2,0,1,1,0,0
10411284,2,2,0,1,0,1,0
10411315,2,2,0,1,0,1,0
14605651,2,2,0,1,0,0,1
2022780,2,2,0,1,0,0,1
18800014,2,2,0,1,0,0,1
14605710,2,2,0,1,1,0,0
6217208,2,2,1,0,0,0,1
2022910,2,2,0,1,0,0,1
6217299,2,2,0,1,0,1,0
6217332,2,2,0,1,0,0,1
18800290,2,2,0,0,1,0,1
2023148,2,2,0,1,0,1,0
10411757,2,2,1,0,1,0,0
18800473,2,2,0,1,1,0,0
6217617,2,2,0,1,0,0,1
10411969,2,2,0,1,1,0,0
2023415,2,2,0,1,0,0,1
6217810,2,2,0,1,0,0,1
10412120,2,2,0,1,0,0,1
6217874,2,2,0,1,1,0,0
6217927,2,2,0,1,0,0,1
10412250,2,2,0,1,1,0,0
2023644,2,2,0,1,1,0,0
14606568,2,2,0,1,1,0,0
2023664,2,2,0,1,0,1,0
2023688,2,2,0,1,1,0,0
14606605,2,2,1,0,0,1,0
6217997,2,2,1,0,1,0,0
2023694,2,2,0,1,0,0,1
2023704,2,2,0,1,0,0,1
22995243,2,2,0,1,0,0,1
14606720,2,2,0,1,0,1,0
6218145,2,2,0,1,0,0,1
10412484,2,2,1,1,0,0,0
22995448,2,2,0,1,0,0,1
2023942,2,2,0,0,1,1,0
6218266,2,2,0,1,0,0,1
10412648,2,2,0,0,0,1,1
14606987,2,2,1,0,0,0,1
6218438,2,2,0,1,0,0,1
2024148,2,2,0,1,0,0,1
2024183,2,2,0,1,0,0,1
10412799,2,2,0,1,0,0,1
2024199,2,2,0,1,0,0,1
6218508,2,2,0,1,0,0,1
10412940,2,2,0,1,0,1,0
2024418,2,2,0,0,0,1,1
18801787,2,2,0,1,0,0,1
2024636,2,2,0,1,0,1,0
10413248,2,2,0,0,0,1,1
2024665,2,2,0,0,1,1,0
2024667,2,2,0,1,0,0,1
14607622,2,2,0,1,1,0,0
6219078,2,2,0,0,0,1,1
18801998,2,2,0,1,0,0,1
2024879,2,2,0,1,1,0,0
6219232,2,2,0,1,0,1,0
6219247,2,2,0,1,0,1,0
2024942,2,2,0,1,1,0,0
2025023,2,2,0,0,1,1,0
2025027,2,2,0,1,0,0,1
18802274,2,2,0,1,1,0,0
2025072,2,2,1,0,0,0,1
18802308,2,2,0,1,1,0,0
10413765,2,2,1,1,0,0,0
6219545,2,2,0,1,1,0,0
22996772,2,2,0,1,1,0,0
2025314,2,2,0,1,0,0,1
2025512,2,2,0,1,1,0,0
2025531,2,2,1,0,0,0,1
6219844,2,2,0,1,0,0,1
14608493,2,2,0,1,0,0,1
10414227,2,2,0,1,0,0,1
2025652,2,2,0,1,0,0,1
2025707,2,2,0,0,0,1,1
22997260,2,2,0,1,1,0,0
22997295,2,2,1,1,0,0,0
2025775,2,2,0,1,1,0,0
2025793,2,2,0,0,1,0,1
14608750,2,2,1,1,0,0,0
6220250,2,2,0,0,1,1,0
2025958,2,2,1,1,0,0,0
6220265,2,2,1,0,0,1,0
6220286,2,2,0,1,0,1,0
6220301,2,2,0,0,1,0,1
2026033,2,2,0,1,0,0,1
2026073,2,2,0,1,0,0,1
6220402,2,2,0,0,0,1,1
2026201,2,2,0,1,1,0,0
10414813,2,2,0,0,0,1,1
2026336,2,2,0,0,1,1,0
6220654,2,2,0,1,0,0,1
6220656,2,2,0,1,0,1,0
2026406,2,2,0,1,1,0,0
10415022,2,2,0,1,1,0,0
6220731,2,2,0,0,0,1,1
2026470,2,2,0,1,0,1,0
2026504,2,2,0,1,0,0,1
10415164,2,2,0,1,0,0,1
2026571,2,2,0,0,1,0,1
10415228,2,2,0,0,0,1,1
2026616,2,2,0,0,0,1,1
2026722,2,2,0,0,1,0,1
2026733,2,2,0,1,0,0,1
18803984,2,2,0,0,0,1,1
2026785,2,2,0,1,1,0,0
10415396,2,2,0,1,0,0,1
2026811,2,2,1,1,0,0,0
10415437,2,2,0,0,0,1,1
2026850,2,2,0,1,1,0,0
2026878,2,2,0,1,0,0,1
14609872,2,2,0,1,1,0,0
2026978,2,2,0,1,0,0,1
6221283,2,2,0,1,0,0,1
6221297,2,2,0,1,1,0,0
22998575,2,2,0,1,1,0,0
2027116,2,2,0,0,0,1,1
6221429,2,2,0,0,0,1,1
6221433,2,2,0,1,1,0,0
14610086,2,2,0,1,1,0,0
10415819,2,2,1,1,0,0,0
10415896,2,2,0,1,1,0,0
2027311,2,2,0,1,0,1,0
2027373,2,2,0,1,1,0,0
14610286,2,2,0,1,1,0,0
18804591,2,2,1,0,0,1,0
2027385,2,2,0,1,0,0,1
14610482,2,2,0,1,0,0,1
2027586,2,2,0,1,1,0,0
22999178,2,2,0,0,1,1,0
2027826,2,2,0,1,1,0,0
10416462,2,2,0,1,0,0,1
6222326,2,2,0,0,1,0,1
2028062,2,2,0,1,0,0,1
2028084,2,2,0,1,1,0,0
6222410,2,2,0,1,1,0,0
2028233,2,2,0,1,0,0,1
2028254,2,2,0,1,0,0,1
10416884,2,2,0,1,0,0,1
2028279,2,2,0,1,0,0,1
10416955,2,2,0,1,0,1,0
14611348,2,2,1,1,0,0,0
2028454,2,2,0,1,0,0,1
18805705,2,2,0,1,1,0,0
6222796,2,2,0,1,0,0,1
10417143,2,2,0,1,0,0,1
18805763,2,2,1,0,0,0,1
6222946,2,2,0,1,1,0,0
6223013,2,2,0,1,1,0,0
6223051,2,2,1,0,1,0,0
2028759,2,2,0,1,0,0,1
6223076,2,2,0,1,0,0,1
10417418,2,2,0,1,0,1,0
2028818,2,2,1,1,0,0,0
2028830,2,2,0,0,0,1,1
2028971,2,2,0,1,0,0,1
6223318,2,2,1,0,1,0,0
2029039,2,2,0,1,1,0,0
10417701,2,2,0,1,0,1,0
2029101,2,2,0,0,0,1,1
10417763,2,2,0,1,0,0,1
2029199,2,2,0,1,1,0,0
6223554,2,2,0,1,0,0,1
2029323,2,2,0,0,1,0,1
2029465,2,2,0,1,0,0,1
10418117,2,2,1,0,0,1,0
2029535,2,2,0,1,0,0,1
6223870,2,2,1,0,1,0,0
2029579,2,2,1,1,0,0,0
2029678,2,2,0,1,1,0,0
14612597,2,2,0,0,1,1,0
23001316,2,2,0,1,0,0,1
6224154,2,2,0,1,0,1,0
2029932,2,2,0,0,0,1,1
2029938,2,2,0,1,0,1,0
2030021,2,2,1,0,0,0,1
2030095,2,2,0,1,1,0,0
2030212,2,2,0,0,1,1,0
6224524,2,2,0,1,1,0,0
6224529,2,2,0,1,1,0,0
6224552,2,2,0,0,1,1,0
6224648,2,2,0,1,1,0,0
10419065,2,2,1,0,0,0,1
10419208,2,2,1,0,1,0,0
18807817,2,2,0,1,0,0,1
2030667,2,2,0,1,1,0,0
6224980,2,2,0,1,0,0,1
6224986,2,2,0,1,0,0,1
2030717,2,2,0,1,1,0,0
2030737,2,2,0,0,1,1,0
10419377,2,2,1,1,0,0,0
2030777,2,2,0,1,0,1,0
2030809,2,2,0,1,1,0,0
10419533,2,2,1,1,0,0,0
6225304,2,2,0,1,1,0,0
23002629,2,2,1,0,0,1,0
6225460,2,2,1,0,0,0,1
14614211,2,2,0,1,1,0,0
6225606,2,2,0,1,0,0,1
14614325,2,2,0,1,0,0,1
10420048,2,2,0,1,1,0,0
10420071,2,2,0,1,1,0,0
6225787,2,2,0,0,1,0,1
10420120,2,2,0,1,1,0,0
6225866,2,2,0,1,0,1,0
14614476,2,2,0,1,0,1,0
14614491,2,2,0,1,1,0,0
10420195,2,2,1,0,1,0,0
10420283,2,2,0,1,1,0,0
2031687,2,2,0,1,0,0,1
2031747,2,2,0,1,1,0,0
10420394,2,2,0,0,0,1,1
6226109,2,2,1,1,0,0,0
2031812,2,2,0,0,1,0,1
6226133,2,2,0,1,0,0,1
10420486,2,2,0,1,0,0,1
14614800,2,2,0,0,1,1,0
10420529,2,2,0,0,0,1,1
10420571,2,2,0,1,0,0,1
6226304,2,2,0,1,0,1,0
14614953,2,2,0,1,1,0,0
6226370,2,2,0,0,1,0,1
6226427,2,2,1,0,1,0,0
10420740,2,2,0,1,0,1,0
2032136,2,2,0,0,0,1,1
6226504,2,2,0,0,1,0,1
2032256,2,2,0,1,0,0,1
6226563,2,2,0,1,0,0,1
6226645,2,2,0,0,1,1,0
2032408,2,2,0,1,1,0,0
2032411,2,2,0,1,1,0,0
10421113,2,2,0,1,1,0,0
14615435,2,2,0,1,1,0,0
2032537,2,2,0,1,0,1,0
6226848,2,2,0,0,0,1,1
10421248,2,2,0,0,1,1,0
18809876,2,2,0,1,0,1,0
6226977,2,2,0,1,0,1,0
14615670,2,2,0,1,0,0,1
2032766,2,2,0,1,1,0,0
2032837,2,2,0,0,0,1,1
6227246,2,2,0,0,1,0,1
2032974,2,2,0,1,1,0,0
2032995,2,2,0,1,0,1,0
2033063,2,2,0,1,0,0,1
14616017,2,2,0,1,1,0,0
2033113,2,2,0,1,0,0,1
10421721,2,2,0,0,1,0,1
14616166,2,2,0,1,0,1,0
14616234,2,2,0,1,1,0,0
14616308,2,2,0,1,1,0,0
2033441,2,2,0,1,0,0,1
10422151,2,2,0,1,1,0,0
18810774,2,2,0,1,0,1,0
10422213,2,2,0,0,1,1,0
2033648,2,2,0,1,1,0,0
2033647,2,2,0,1,1,0,0
2033659,2,2,0,0,0,1,1
10422340,2,2,0,1,0,0,1
10422362,2,2,0,1,1,0,0
2033791,2,2,0,1,0,0,1
10422401,2,2,0,0,1,1,0
2033811,2,2,0,0,0,1,1
10422503,2,2,0,1,0,0,1
6228223,2,2,0,0,1,1,0
10422548,2,2,0,1,0,0,1
10422553,2,2,0,1,0,1,0
2033964,2,2,0,1,0,0,1
2033968,2,2,0,1,1,0,0
2034040,2,2,0,0,0,1,1
2034047,2,2,0,1,0,0,1
2034082,2,2,0,1,1,0,0
2034098,2,2,0,1,0,0,1
2034168,2,2,0,1,0,0,1
14617102,2,2,0,1,0,0,1
2034191,2,2,1,0,0,1,0
6228539,2,2,0,1,1,0,0
2034261,2,2,0,1,0,0,1
6228576,2,2,0,1,1,0,0
6228635,2,2,0,1,1,0,0
10422944,2,2,0,1,1,0,0
2034335,2,2,0,1,1,0,0
2034423,2,2,0,0,1,1,0
2034433,2,2,1,0,1,0,0
6228754,2,2,0,1,0,0,1
2034474,2,2,0,1,1,0,0
18811718,2,2,0,1,1,0,0
6228808,2,2,0,1,0,0,1
2034554,2,2,1,0,0,0,1
18811794,2,2,0,1,0,0,1
2034606,2,2,0,1,0,0,1
6228946,2,2,0,1,1,0,0
18811962,2,2,0,1,0,0,1
6229055,2,2,0,1,1,0,0
10423465,2,2,1,1,0,0,0
10423484,2,2,1,1,0,0,0
10423508,2,2,0,1,0,1,0
2034968,2,2,1,0,0,0,1
2035028,2,2,0,1,0,0,1
2035039,2,2,0,0,0,1,1
2035043,2,2,0,0,1,0,1
2035065,2,2,0,1,1,0,0
2035085,2,2,0,0,1,0,1
6229440,2,2,0,0,1,0,1
14618111,2,2,1,0,0,1,0
6229537,2,2,0,1,1,0,0
6229542,2,2,0,1,0,0,1
2035254,2,2,0,0,1,0,1
10423884,2,2,0,1,1,0,0
2035290,2,2,0,1,0,0,1
2035338,2,2,0,0,1,0,1
14618301,2,2,0,1,0,1,0
6229695,2,2,0,0,1,1,0
6229707,2,2,0,0,1,0,1
2035457,2,2,0,0,0,1,1
10424109,2,2,0,1,0,0,1
14618415,2,2,1,1,0,0,0
2035621,2,2,0,1,1,0,0
18812874,2,2,0,0,1,0,1
2035731,2,2,0,1,0,0,1
10424403,2,2,0,1,0,1,0
14618719,2,2,0,0,1,1,0
6230152,2,2,0,1,0,0,1
2035870,2,2,0,1,0,1,0
6230181,2,2,0,1,0,0,1
10424540,2,2,0,0,0,1,1
2035999,2,2,1,1,0,0,0
6230328,2,2,0,1,0,0,1
2036091,2,2,0,0,1,0,1
6230483,2,2,0,0,0,1,1
2036257,2,2,0,1,0,0,1
2036288,2,2,0,1,1,0,0
18813542,2,2,0,1,0,0,1
10425028,2,2,0,0,1,0,1
18813640,2,2,0,1,0,0,1
10425214,2,2,0,0,1,1,0
10425278,2,2,0,1,0,0,1
2036673,2,2,0,0,1,0,1
2036732,2,2,0,0,0,1,1
14619674,2,2,0,0,0,1,1
2036771,2,2,0,1,0,1,0
2036860,2,2,0,1,0,1,0
10425558,2,2,0,1,0,1,0
6231321,2,2,0,0,1,1,0
2037061,2,2,1,0,1,0,0
14620004,2,2,0,1,0,1,0
10425703,2,2,0,1,0,1,0
18814322,2,2,0,1,0,0,1
23008697,2,2,0,1,0,0,1
2037301,2,2,0,1,0,0,1
6231731,2,2,0,0,1,0,1
14620379,2,2,0,1,0,1,0
10426114,2,2,1,0,0,1,0
2037521,2,2,0,1,0,0,1
2037606,2,2,0,0,1,0,1
2037622,2,2,0,0,1,1,0
2037738,2,2,1,0,1,0,0
2037762,2,2,0,1,0,0,1
10426387,2,2,0,1,1,0,0
14620751,2,2,0,1,1,0,0
6232231,2,2,0,1,0,0,1
2037996,2,2,0,1,1,0,0
6232305,2,2,1,0,0,0,1
2038021,2,2,0,0,1,1,0
2038154,2,2,0,1,0,0,1
2038186,2,2,0,1,1,0,0
6232512,2,2,0,0,0,1,1
10426855,2,2,0,1,1,0,0
10426919,2,2,0,1,0,0,1
2038346,2,2,0,0,1,0,1
23009908,2,2,1,0,0,1,0
6232717,2,2,0,1,0,1,0
6232766,2,2,0,1,1,0,0
14621407,2,2,1,0,0,1,0
6232945,2,2,0,1,1,0,0
2038655,2,2,0,1,1,0,0
23010323,2,2,0,0,1,0,1
2038804,2,2,0,1,0,0,1
10427414,2,2,0,1,0,0,1
2038948,2,2,0,1,0,0,1
14621879,2,2,1,0,1,0,0
2039010,2,2,0,1,0,0,1
2039041,2,2,0,1,1,0,0
2039081,2,2,0,0,1,0,1
23010602,2,2,0,1,1,0,0
2039170,2,2,0,0,1,0,1
2039224,2,2,0,1,0,0,1
2039383,2,2,0,1,0,1,0
2039517,2,2,1,0,1,0,0
10428155,2,2,1,0,0,0,1
2039577,2,2,0,1,1,0,0
2039588,2,2,0,1,1,0,0
2039619,2,2,0,0,1,0,1
6233946,2,2,0,1,0,1,0
6233947,2,2,0,1,0,1,0
10428308,2,2,0,1,0,0,1
6234058,2,2,0,1,0,0,1
2039757,2,2,0,1,1,0,0
14622709,2,2,1,0,0,1,0
23011359,2,2,1,0,0,1,0
6234150,2,2,0,1,0,0,1
6234159,2,2,0,1,0,0,1
2039914,2,2,0,1,0,0,1
10428557,2,2,1,0,0,1,0
10428560,2,2,0,1,1,0,0
2039976,2,2,0,1,0,0,1
6234341,2,2,0,1,0,0,1
2040084,2,2,0,1,1,0,0
2040095,2,2,0,0,1,0,1
2040186,2,2,0,0,1,0,1
23011741,2,2,0,1,0,0,1
10428833,2,2,0,1,0,0,1
14623187,2,2,0,0,0,1,1
2040310,2,2,0,1,1,0,0
6234652,2,2,0,1,1,0,0
6234791,2,2,0,0,0,1,1
10429110,2,2,0,1,0,1,0
2040578,2,2,0,1,0,0,1
6234888,2,2,0,1,1,0,0
2040651,2,2,0,1,0,0,1
10429282,2,2,0,1,1,0,0
2040743,2,2,0,0,0,1,1
6235148,2,2,0,1,1,0,0
10429513,2,2,0,1,0,1,0
2040914,2,2,0,1,0,0,1
14623896,2,2,1,0,0,1,0
6235296,2,2,0,0,0,1,1
6235330,2,2,0,1,0,1,0
2041099,2,2,0,1,0,0,1
6235464,2,2,0,1,1,0,0
2041196,2,2,0,1,0,0,1
6235503,2,2,0,0,1,0,1
2041297,2,2,0,1,1,0,0
2041298,2,2,0,1,0,1,0
2041350,2,2,0,1,1,0,0
2041365,2,2,0,1,0,1,0
14624335,2,2,0,1,0,0,1
10430153,2,2,1,0,0,0,1
2041571,2,2,0,1,1,0,0
10430190,2,2,0,1,1,0,0
18818867,2,2,1,0,0,0,1
6235990,2,2,0,1,0,0,1
2041776,2,2,0,1,0,0,1
14624729,2,2,0,1,1,0,0
2041969,2,2,0,1,0,0,1
6236310,2,2,0,0,1,1,0
2042014,2,2,0,1,1,0,0
2042079,2,2,0,1,0,1,0
23013600,2,2,0,0,1,1,0
10430833,2,2,0,0,0,1,1
23013790,2,2,1,0,0,1,0
2042318,2,2,0,1,0,0,1
6236633,2,2,0,1,1,0,0
14625257,2,2,1,0,0,0,1
23013923,2,2,1,0,0,1,0
2042420,2,2,0,1,0,0,1
2042432,2,2,0,1,1,0,0
14625399,2,2,0,0,1,0,1
2042655,2,2,0,1,1,0,0
10431293,2,2,0,1,1,0,0
2042751,2,2,1,1,0,0,0
6237089,2,2,0,1,1,0,0
10431398,2,2,1,1,0,0,0
2042802,2,2,0,1,0,1,0
10431417,2,2,0,1,1,0,0
2042838,2,2,0,1,0,0,1
2042852,2,2,0,1,0,0,1
2042923,2,2,0,1,0,1,0
6237502,2,2,0,0,0,1,1
2043208,2,2,0,1,0,0,1
2043229,2,2,0,1,0,0,1
2043231,2,2,0,1,0,1,0
2043374,2,2,0,1,0,1,0
10432005,2,2,0,1,0,1,0
14626313,2,2,1,0,0,0,1
10432098,2,2,0,1,0,0,1
14626406,2,2,0,1,0,0,1
6237876,2,2,0,0,1,1,0
6237878,2,2,0,1,1,0,0
6237894,2,2,0,1,0,0,1
2043611,2,2,0,1,0,0,1
2043621,2,2,0,1,1,0,0
2043622,2,2,0,1,1,0,0
6237966,2,2,0,0,1,0,1
2043730,2,2,0,1,1,0,0
10432351,2,2,0,0,1,1,0
6238139,2,2,0,0,1,0,1
10432462,2,2,0,0,0,1,1
2043889,2,2,0,1,1,0,0
2043934,2,2,0,0,1,0,1
2044010,2,2,1,1,0,0,0
2044035,2,2,0,1,0,1,0
2044053,2,2,0,0,1,0,1
6238406,2,2,0,0,1,0,1
2044117,2,2,1,0,0,0,1
14627168,2,2,0,1,1,0,0
14627189,2,2,0,1,0,0,1
2044299,2,2,1,0,0,1,0
6238638,2,2,1,0,0,0,1
2044382,2,2,0,1,0,0,1
14627352,2,2,1,0,0,0,1
18821706,2,2,1,0,0,0,1
2044499,2,2,1,1,0,0,0
2044530,2,2,0,1,0,1,0
14627477,2,2,0,1,1,0,0
6238950,2,2,1,0,0,0,1
2044647,2,2,0,1,0,0,1
2044661,2,2,0,0,0,1,1
2044678,2,2,0,1,0,0,1
2044721,2,2,0,0,1,1,0
2044723,2,2,0,1,0,0,1
2044745,2,2,0,1,1,0,0
2044866,2,2,1,1,0,0,0
6239181,2,2,0,1,1,0,0
10433530,2,2,0,0,1,0,1
10433550,2,2,0,0,0,1,1
14627865,2,2,0,1,0,0,1
2044952,2,2,0,1,1,0,0
6239260,2,2,0,1,0,0,1
23016473,2,2,0,0,0,1,1
2044975,2,2,0,1,1,0,0
6239338,2,2,0,1,1,0,0
14627974,2,2,1,0,1,0,0
14628069,2,2,0,1,1,0,0
18822400,2,2,0,1,1,0,0
2045221,2,2,1,0,0,1,0
10433860,2,2,0,1,0,1,0
2045423,2,2,0,0,1,1,0
2045461,2,2,0,0,1,1,0
14628389,2,2,0,0,1,1,0
2045491,2,2,0,0,0,1,1
2045655,2,2,0,1,0,1,0
2045656,2,2,0,0,1,1,0
6239997,2,2,0,1,0,0,1
2045725,2,2,0,1,0,1,0
14628694,2,2,0,1,1,0,0
10434435,2,2,0,0,1,0,1
2045894,2,2,0,0,0,1,1
2045929,2,2,0,0,0,1,1
10434561,2,2,0,1,1,0,0
10434581,2,2,0,1,1,0,0
2046102,2,2,0,0,1,0,1
10434757,2,2,0,0,0,1,1
10434826,2,2,0,1,0,0,1
2046247,2,2,0,1,0,0,1
2046272,2,2,0,1,0,0,1
10434937,2,2,0,1,1,0,0
2046343,2,2,0,1,0,0,1
10434956,2,2,0,1,1,0,0
2046356,2,2,0,1,0,0,1
6240731,2,2,0,1,0,0,1
6240779,2,2,1,1,0,0,0
2046565,2,2,0,0,1,0,1
2046573,2,2,0,1,1,0,0
6240902,2,2,0,1,1,0,0
2046649,2,2,0,1,1,0,0
10435266,2,2,0,1,1,0,0
6241083,2,2,0,1,0,0,1
18824033,2,2,0,1,1,0,0
2046830,2,2,0,1,0,0,1
6241178,2,2,1,0,0,0,1
2046876,2,2,0,0,1,1,0
2046994,2,2,0,0,0,1,1
14629938,2,2,0,1,1,0,0
10435647,2,2,0,1,1,0,0
18824313,2,2,0,1,0,0,1
6241447,2,2,0,1,1,0,0
10435754,2,2,1,0,1,0,0
23018736,2,2,0,1,0,0,1
2047238,2,2,0,1,1,0,0
14630182,2,2,0,1,1,0,0
14630238,2,2,0,1,1,0,0
2047422,2,2,1,0,0,0,1
10436060,2,2,0,0,1,1,0
2047513,2,2,0,1,1,0,0
2047593,2,2,0,0,0,1,1
2047612,2,2,1,1,0,0,0
14630602,2,2,1,0,0,1,0
2047696,2,2,0,1,0,1,0
2047733,2,2,0,1,1,0,0
2047810,2,2,0,0,1,0,1
2047887,2,2,0,1,1,0,0
10436563,2,2,0,1,1,0,0
2047992,2,2,0,1,0,1,0
23019537,2,2,1,1,0,0,0
6242339,2,2,1,1,0,0,0
2048047,2,2,0,0,1,1,0
14631010,2,2,0,1,1,0,0
6242408,2,2,0,0,1,1,0
14631073,2,2,0,1,1,0,0
10436779,2,2,0,1,1,0,0
14631083,2,2,0,1,1,0,0
6242519,2,2,1,0,0,1,0
6242520,2,2,1,0,0,0,1
2048240,2,2,0,1,1,0,0
2048252,2,2,0,0,1,0,1
2048290,2,2,0,1,0,0,1
6242631,2,2,0,1,1,0,0
2048415,2,2,0,1,1,0,0
2048441,2,2,0,1,0,0,1
14631400,2,2,0,0,0,1,1
2048514,2,2,0,1,1,0,0
2048537,2,2,0,1,0,0,1
2048539,2,2,1,0,0,0,1
14631468,2,2,0,1,0,0,1
6242937,2,2,1,1,0,0,0
10437254,2,2,0,1,1,0,0
6243016,2,2,0,1,1,0,0
2048715,2,2,0,0,0,1,1
2048729,2,2,0,1,1,0,0
6243081,2,2,0,1,0,0,1
23020301,2,2,0,1,0,1,0
10437539,2,2,0,1,0,0,1
6243252,2,2,0,0,1,0,1
6243260,2,2,0,0,1,0,1
10437727,2,2,0,1,0,0,1
2049132,2,2,0,1,1,0,0
10437751,2,2,0,1,0,1,0
2049187,2,2,0,1,1,0,0
6243513,2,2,1,1,0,0,0
14632144,2,2,0,1,0,0,1
10437884,2,2,0,0,1,0,1
2049278,2,2,1,0,1,0,0
10437890,2,2,0,1,0,1,0
2049282,2,2,0,1,0,0,1
6243608,2,2,0,1,0,0,1
23020892,2,2,0,1,1,0,0
2049394,2,2,0,1,0,0,1
10438070,2,2,0,1,0,1,0
10438080,2,2,0,0,1,1,0
2049476,2,2,0,1,1,0,0
10438089,2,2,0,0,1,1,0
6243859,2,2,0,0,1,1,0
10438187,2,2,0,1,1,0,0
2049634,2,2,0,0,1,0,1
6244003,2,2,0,1,1,0,0
6244104,2,2,0,0,0,1,1
14632756,2,2,0,1,1,0,0
6244153,2,2,0,1,0,1,0
18827081,2,2,0,0,1,1,0
10438524,2,2,1,0,0,0,1
23021464,2,2,0,0,0,1,1
23021647,2,2,0,1,1,0,0
2050226,2,2,1,0,1,0,0
14633176,2,2,0,1,1,0,0
6244748,2,2,1,0,1,0,0
2050460,2,2,0,1,0,1,0
2050479,2,2,0,0,0,1,1
2050564,2,2,0,1,0,0,1
6244903,2,2,0,1,0,0,1
14633529,2,2,0,1,1,0,0
10439317,2,2,0,1,0,0,1
6245033,2,2,1,1,0,0,0
6245052,2,2,0,1,0,0,1
2050781,2,2,0,1,0,0,1
2050788,2,2,0,0,0,1,1
10439532,2,2,0,1,0,0,1
6245258,2,2,0,0,1,1,0
10439592,2,2,1,0,0,0,1
6245323,2,2,0,0,1,0,1
2051047,2,2,0,1,0,0,1
6245355,2,2,0,1,1,0,0
6245379,2,2,0,1,0,0,1
2051078,2,2,0,1,1,0,0
